y,x_1,x_2,x_3,x_4
127.438116306074,21.9726524711587,32.201154136291,10,1
64.3536486867966,17.2665200335905,49.8233593951635,-1,3
41.1670693715941,-4.36475018737838,34.6249327034005,5,3
379.997795228493,37.4543004855514,35.3829843424829,6,3
211.627863911052,42.2532079624943,34.8836122248214,16,1
198.637073704559,29.2147259833291,53.9332395517071,16,2
1388.23952084233,57.7958434121683,41.8796430470189,19,3
61.4155543152702,14.6296359668486,33.9731219904514,2,1
256.351400641079,72.8161484515294,30.5261739820875,14,1
168.423120190586,39.0740536246449,18.7742945483225,12,1
-22.4148429621645,0.222979064565152,-5.76152810499329,-4,2
149.54246845187,67.6734108827077,2.3035672971756,2,1
223.686007570511,65.5177886248566,18.2224536692552,1,3
377.897185230516,23.5307995323092,23.0232681012854,10,3
-60.872922344924,24.703260299284,10.994504401028,-4,3
180.244523434187,50.9316864726134,-17.6333283357617,13,1
183.62985674435,59.8782471404411,2.14284745930907,9,1
41.2633619635933,-9.45045343600214,9.13380690359824,8,1
183.298624387379,92.6813882635906,-1.5303219273272,0,1
263.056579872476,94.4587359530851,8.09643920746162,9,2
234.726635052923,88.1324016908184,49.4644679337834,4,2
-1.34124436983672,-2.56374929565936,22.2398012496536,-2,2
244.938460003841,90.6368292029947,33.9848761820599,7,1
380.8296682264,39.2841952294111,24.408299594054,6,3
127.61728200623,8.07524791685864,49.5011829279998,4,3
1205.96420466593,92.7475420245901,22.5269505906235,10,3
111.498289469448,38.6502301041037,16.1669491639755,3,2
126.274246299482,-4.57583785057068,15.2260530443219,19,1
220.311774278452,54.808584805578,41.2616628959652,13,1
208.924889569462,51.9542987714522,32.0755279425329,13,1
86.1136148616386,48.0248874984682,-7.82506828064438,-2,2
195.38393269156,82.2756590577774,6.67251224651359,3,2
23.2287112430861,9.91640664404258,7.0977485332688,0,1
232.905784119656,61.042140237987,33.6754812047739,13,2
103.480712948826,25.4231392289512,6.72181861731613,7,1
257.019778184609,99.3221547850408,4.67121035280981,8,1
138.726421270785,70.068426746875,11.1202421310116,-2,2
73.7228057921506,35.9046817035414,15.2747254737695,-1,1
937.022512085581,61.146369271446,-4.31590793034634,12,3
1061.95158875554,63.3051051292568,21.4997756736037,13,3
117.37284208865,-0.467242999002337,34.1105995437889,13,3
-46.4684763889426,52.6994324079715,24.694690272876,-3,3
99.3831364241855,49.9031153041869,-1.15511835902147,0,1
581.017488502414,31.630504601635,15.7524117844543,13,3
187.414751899783,58.2389528071508,45.7520278354975,7,1
746.310577390326,42.7886849967763,13.7844915503952,13,3
257.489610067963,67.7037866855972,0.558899047737771,18,1
230.335358538687,59.0053743845783,-22.2087129871167,2,3
216.228266326028,25.9784878185019,41.7715568788858,20,2
146.630758971858,9.19437351636589,39.4148025707007,15,2
134.125929019972,18.494683150202,16.3525527089925,13,1
186.039966553517,83.5113261267543,32.0795195826827,0,1
252.496274222405,82.6391431107186,38.3409801164206,9,2
331.888191749841,11.1679555545561,1.56492006050702,17,3
173.788990312109,48.1505288928747,-8.16308847077946,11,2
150.887940478733,0.13256534235552,42.0016558896395,19,1
95.7032256834318,-9.4430921645835,24.6066695548493,15,1
114.325346348559,41.8239285284653,46.5505361316313,1,1
119.407060620172,14.61392915342,23.5656372406202,3,3
442.931854781674,20.8822279470041,38.3242168997988,13,3
124.074812619162,44.5567158074118,32.9253509329131,0,3
339.60931251639,98.8083757809363,25.3799179756255,19,1
50.7453225880765,42.6820606598631,-14.626940617655,-4,1
2.01635422976843,-6.64273747941479,8.224133446681,17,3
187.341142957841,99.7061022464186,38.1022580855967,-5,1
148.253298391988,60.3210066072643,-2.15543811780222,3,2
173.649145895343,14.3200844922103,36.775865204708,5,3
281.003645750996,99.8255378264003,25.9088271363382,10,1
185.723737355624,25.4738127090968,40.6237630200611,16,2
213.955742024019,86.8058980815113,25.6543786286786,4,1
127.642885145116,30.7498438376933,24.2932526637601,8,1
99.3169416841867,37.9233041545376,32.4320618027913,1,1
221.265196084529,48.6534470366314,10.7896432742663,17,1
146.681694298173,4.69002185156569,54.5659198218941,15,2
263.233989858841,86.0383302415721,31.4280261763447,10,2
164.629624156583,85.4145403602161,39.8492778090725,-5,2
82.6655338852386,1.92130888812244,-7.64132297348525,11,2
241.128864232445,9.79477673303336,35.8476838657203,11,3
348.352793965494,16.2806007615291,13.058213087972,13,3
201.053172449867,93.5306483856402,40.1375973349434,-2,2
166.209252745572,6.44369205925614,30.0441200805929,9,3
142.452175109718,23.509262392763,28.9285853705299,12,1
308.871338626822,88.2075877627358,31.0465066241888,17,1
-89.8518825221917,74.3527837283909,2.20573672407603,-3,3
-109.337027653416,72.7541818935424,59.2434979142525,-4,3
222.228581871078,75.356701570563,19.1341405790422,9,1
249.203916699464,92.1057451469824,60.1909845010421,5,1
10.3274152497515,18.1505231070332,-4.08816097635157,-1,3
142.546208943691,65.118796096649,-5.01799341870819,2,1
49.7822340769737,4.58185983356088,13.6888783295004,2,3
170.281745648568,94.3763979314826,15.2922216404656,-4,1
1760.66061436287,81.7393517796881,1.26381361139876,18,3
75.7834089378171,6.13263081992045,29.5725189783667,7,1
287.774079000612,98.5025977063924,19.9459249588528,11,2
72.6182260879713,42.1065727993846,4.28761087170818,-3,2
64.7945043031276,34.8100099945441,15.8760192670765,-3,2
278.396359835782,9.68863086774945,24.4828192334794,14,3
183.289130247285,30.7615721295588,-2.95115166621258,18,1
88.0719639106975,51.1836898885667,7.48000091705867,-3,1
63.8963874357155,37.6363428053446,31.10158336917,-5,2
116.858342538443,29.9646572954953,18.6033565922765,6,2
767.274670973842,63.1137237511575,9.66621248389075,9,3
76.4385686901641,26.5677859960124,15.4689878633876,2,1
165.775816943924,88.970153266564,19.731376087237,-4,2
-51.5000412414442,25.3513768082485,-7.69940526866609,-3,3
33.1907753741927,6.16347116185352,13.0551062056536,2,1
96.9795607627051,33.627050742507,3.05111765286916,3,2
1540.84315419123,90.4082534043118,-3.97134462973653,14,3
285.283792866885,76.6783984890208,18.2109744243346,17,2
112.350994792604,26.5120019204915,23.5444139525896,6,2
134.012851527889,15.4097293294035,42.0488021292839,11,2
231.533818721427,79.7847575764172,43.3419673960155,7,1
189.652212194459,45.5756590212695,20.4853891281302,12,2
1598.18084160491,79.5204116310924,54.9885320923438,16,3
216.12236893303,63.5055864322931,16.6301897722213,11,2
262.674925978181,30.6143314111978,49.7252006956319,4,3
89.0531227018941,43.900739424862,41.1436890739948,-3,1
177.481154039428,83.2058442733251,31.7566106156853,-1,1
110.782326169464,4.73797064041719,-1.15923569728715,14,2
199.810439678962,68.9275893126614,55.9316209652665,4,2
130.444273278302,38.9358939556405,-18.8170649003076,9,1
83.3217702914987,14.5168375223875,29.9919426691444,1,3
217.405788607157,69.0052589960396,24.6738929493413,9,2
145.441238604548,31.3648763205856,27.9710988182335,9,2
395.139044121259,38.7702613277361,40.7937252392636,6,3
907.668825128331,69.0824275673367,7.25648356540767,10,3
113.25069614055,44.3316326569766,9.05891427616134,2,2
180.370281409884,65.6355073465966,-11.5460104513141,7,2
256.188917662422,95.5426269909367,11.5199820147348,8,2
-62.2347116096411,11.0445613786578,1.31779749954058,-5,3
120.908826372283,19.5455100364052,-13.8952293320981,13,1
36.6091156283407,2.27667615981773,11.9954276203484,4,1
178.699253213407,97.1532680140808,5.87713143470407,-3,1
166.61152325827,26.0741709521972,23.8647360763815,15,1
171.010935615623,58.1678104633465,41.1266486543353,5,1
132.398097603167,39.3634453904815,41.0846141429201,5,1
96.4061750345162,13.986002523452,-13.1266512606666,10,2
257.281798137584,16.0625614551827,-29.4165934563939,11,3
124.736923004766,85.1296302257106,43.9053196260071,-1,3
117.805533092727,51.3241781434044,31.8587259693425,-1,2
151.209644119974,24.3456686032005,-25.441525119236,16,2
438.279472920207,18.8379962253384,13.1128167196241,15,3
102.068851505631,45.4834386985749,23.7249833495216,-1,2
246.715806083188,96.9213169696741,30.9548362717043,5,1
404.234461823603,38.8782888092101,49.3964877449551,6,3
488.637011005329,51.7881271266378,30.9507706538775,6,3
1124.47312232575,57.968855316285,33.8541265362621,15,3
786.615476339254,62.8091817582026,30.8631033829604,9,3
298.662274603909,99.8333076760173,8.45711804147472,13,2
91.548331339539,31.2040220061317,28.2364134394639,2,1
139.483153879809,11.0337032587267,14.760381342484,16,1
173.925655050847,21.2478855857626,36.1867150338118,16,2
106.974564913208,0.95380685525015,19.9599905824361,14,1
130.52458729408,72.0136761036702,-14.065315434479,-2,2
90.0714887338728,18.5345091903582,-0.733093078206899,2,3
440.399367958737,75.7080822787248,38.8039572224297,3,3
116.126443855686,10.2154058753513,8.92607749745725,5,3
-0.539094579914352,10.8426091889851,13.0590248966848,-5,2
332.422259247803,88.4557430446148,50.9866978528505,19,1
141.303745436164,63.8044332503341,13.7540128079098,0,2
174.144762176397,5.48284017248079,35.6025150218227,10,3
259.628289018671,31.9080970296636,37.4943519511722,4,3
90.0015773943799,3.28315034974366,30.7378843552756,5,3
162.919508274188,61.5871393238194,-0.181082114921558,5,2
24.7488522246472,-6.55406463891268,23.6714805881868,3,2
-92.7313243647768,94.7302371263504,19.897651198851,-3,3
250.40485198709,67.2789583029225,11.6149608708573,16,1
174.768245344556,91.7612026748247,6.16537529219798,-2,1
1926.46312116627,83.8072618539445,35.3588108473212,19,3
133.424018840213,46.7702867113985,-1.59086230280543,5,2
334.388609093292,99.4411443173885,27.3163252590844,18,1
183.335597647859,94.8597866366617,40.6263039822145,-4,1
283.7179769064,79.7051902441308,4.74142128778907,17,2
71.9389331136164,36.343817776069,11.0564951773122,-1,1
138.108477594179,30.729059621226,47.0539451250212,7,2
258.426178833851,83.3064867416397,8.34785464865834,13,1
796.512098009379,95.5639317841269,-11.4920392196845,6,3
115.480588222125,60.5964607163332,38.0116718088765,-4,1
273.303402193232,56.9040621910244,69.8300496918868,18,1
130.735068934768,27.2189768939279,18.5200845573087,9,2
4.14088881229652,57.2855949355289,15.0591973445472,-2,3
-211.735244814166,58.439771309495,-6.6978663114669,-5,3
173.696734856984,1.2732155318372,32.4529764739117,17,3
264.12690656595,96.4764259196818,31.6558227276393,8,1
118.220159769326,4.62308177025989,53.0873111494123,11,2
144.7512946154,63.5285888751969,46.2224678800382,-2,2
155.671383854813,87.0843595545739,17.3916075544306,-5,2
833.509374311844,46.5171153913252,43.2631934785709,13,3
194.191083688777,67.6597446296364,17.0188843416806,7,1
512.305840331983,76.5086533664726,20.7695326034121,4,3
300.530510815854,87.8762070508674,35.0515231717537,16,1
121.328164532515,36.0105302208103,31.9762815850727,4,2
210.586763387014,66.4170885761268,29.3086224602687,9,1
70.9457726430332,39.6989625692368,10.059791506661,-2,1
173.225841367063,44.8902549175546,32.4687447310411,10,1
170.449060889989,78.9088547648862,12.4624396467234,1,1
199.027728753908,68.8497851695865,4.5934447815669,9,1
42.1118106955946,-6.01546365767717,28.7602035141303,5,2
138.838588623068,65.9844185807742,27.6747765986269,-2,2
186.227777581709,59.3054581293836,1.14102217993955,9,2
291.58501882638,86.3470983924344,20.3064936840882,1,3
78.9231239650353,17.5407228991389,19.6503330621223,5,1
177.150753429061,26.8989210180007,28.4540595517331,15,2
208.27593216259,89.9487511953339,18.575699403066,2,2
128.493544470764,35.3716453560628,58.2808069380717,4,1
293.224344744022,7.61243863962591,44.6327978876689,16,3
138.03222018983,54.0735647664405,15.9481416384933,2,2
309.27151400574,85.1308650779538,6.00371247544537,20,1
251.685532515,51.5761477779597,37.9621297030785,19,1
-174.041415026009,61.6057776403613,40.9106138658424,-5,3
142.994180580146,53.2796991453506,16.7885574278216,4,1
1109.72616761811,60.281900963746,-18.6909139739985,15,3
275.867594834623,81.4367982535623,-21.2956117997794,18,1
374.742372895295,36.6304742987268,37.4702548233477,6,3
107.870388971206,0.969774059485644,47.0474963571095,7,3
357.107393835317,97.2854697611183,42.0490308126687,20,2
240.332034774084,80.7140776910819,34.5069476786273,8,2
38.0024911700182,20.1334570604376,-5.85235238095647,0,1
548.696450331012,33.9366817916743,28.8805978321924,11,3
156.87707012113,39.363315156661,18.3456762265352,9,2
11.7098005241062,4.88943938631564,58.3709114599529,-4,1
227.249266655405,80.6164299091324,9.48968595716796,9,1
261.907379915266,65.6070010457188,18.1236166089667,17,2
256.282428425058,21.2016129842959,-13.5262160854596,8,3
299.519125759142,94.8499506665394,2.72762776595387,15,2
47.0720012460515,56.7466283519752,57.0244619304201,-2,3
93.5557378390179,36.496226945892,17.0232009906138,0,3
294.582761651769,91.0579129727557,31.3933575408268,13,2
233.993568974515,77.7868387941271,20.1959948255535,9,2
180.2704862371,75.9933901322074,27.3067069364354,1,2
977.025059920243,44.8567918944173,7.56590415367868,17,3
39.9063137824686,-4.49087020708248,36.3084060262029,4,3
234.769565391037,97.3948191734962,38.5154139127898,3,1
1673.52928642043,85.7595060346648,17.0651257810665,16,3
289.369562068377,83.9114944729954,10.1481996835466,17,1
86.3534333176196,-2.94454263988882,35.2629066647397,11,1
338.545874925709,79.3999766954221,3.4672070722256,2,3
91.7786823118941,40.720126288943,15.5611023972931,0,1
342.354320287787,99.5206891885027,37.4280058185219,17,2
314.694979166885,87.4651932879351,41.396517642146,1,3
914.96175917797,62.6070593297482,23.7389471304735,11,3
132.652321525935,26.2253009108827,25.2809711379968,10,1
89.887542762904,50.579903384205,28.1636418544392,-4,1
124.488640977725,7.79185820138082,-25.9258017835001,17,2
44.8343863912914,9.42944896873087,-3.95528069114321,3,2
259.273279441947,66.3139579887502,23.3861907465309,16,2
44.0186954070327,32.3275479720905,14.6530396926738,-1,3
153.198430288817,66.8522646953352,39.1254122923918,0,1
418.097754945462,53.6383999418467,6.26461969861981,5,3
33.5847256799718,78.0459077213891,43.1929491737349,-2,3
254.862297495685,62.8587561519817,26.0337296236796,17,1
126.316820140358,24.3338700337335,4.63807895132278,10,2
214.503680979394,68.6476342356764,16.5241185619239,10,1
49.3619283366802,17.3166433558799,14.0764626303232,1,1
665.291609627895,37.835281228181,5.82136084201409,13,3
164.889442072554,42.0575715880841,13.0859292240688,10,2
618.523587122613,20.1131715998054,37.7143315520212,20,3
269.783477027535,93.1723884888925,17.1053042844098,10,2
263.109513757316,63.0911657679826,14.1726469664251,18,2
106.796536254151,13.4318898618221,48.8030854689626,8,1
502.69296810418,61.8658268940635,32.260511802189,5,3
44.4034531722367,20.478987081442,15.2095252541228,-1,1
247.194966867438,73.8876316254027,22.8104934441656,13,1
294.881804537516,14.76748786401,26.1105015584329,11,3
165.047711159998,95.0380941783078,18.9914383762615,-5,1
73.7677226977584,32.8257288574241,-12.5306821152097,2,1
108.11941085258,4.27946814568713,24.6494085860559,13,1
81.8234533876079,-1.99084316380322,-3.88769442405718,12,2
568.733670764776,45.8319638669491,1.24262175144202,9,3
74.6190981587396,9.61652830243111,-8.71515096541789,8,2
45.3248480318003,19.1495722788386,38.5392333876258,-2,1
68.0315699196402,-4.14843391161412,32.5509695073475,16,3
63.1895729302739,-1.90806488273665,67.2475676451051,5,1
142.816244833392,75.2572922897525,36.0924623462333,-4,1
4.00885260744902,8.26553028542548,29.4129413702723,-3,3
198.582871588845,86.7516186228022,22.4577550745221,2,1
796.021528203263,38.9469355042093,28.4239655264247,15,3
220.927710422056,62.8824952547438,-12.9352985257805,14,2
131.052975614208,57.2636297019199,-21.995914166131,4,1
76.4363801677283,72.3110764170997,7.10270397814896,-1,3
119.030245730867,48.39999811491,16.294805158115,1,2
116.319192246658,53.5639945813455,19.6852059526377,-1,2
729.819534413357,26.5783516340889,39.8602320804403,19,3
-261.992809633369,81.8706318503246,14.4025916915608,-5,3
233.91750816989,60.2394129289314,34.9341919169261,14,1
27.3065590172473,15.8157149911858,17.2010485522779,-1,3
198.787204079944,70.4292608425021,1.6678991923083,8,1
154.222459148614,1.87038861680776,31.6863525349688,19,2
200.147194887209,67.1270299609751,23.9030478306103,8,1
515.613742285592,41.0583174228668,-0.200556969019324,9,3
310.814436882823,46.5956816007383,1.82454949364405,4,3
129.973620128648,56.312899608165,-5.25512748881255,2,2
22.0737724583992,-7.91121606947854,20.5201835955624,3,2
1017.36388664059,86.9167380244471,-2.86108917172887,9,3
139.43368065624,52.7237184159458,27.1667237961891,3,1
213.930260772054,93.4018081566319,51.1796754818902,0,1
134.564242793845,45.3435367136262,43.8107527991367,3,1
180.794803208241,86.7865334777161,-0.5451214983811,0,2
1111.64971219672,51.233703927137,20.327393291108,17,3
230.590502487011,76.3628560537472,31.0254769251183,8,2
194.658209571342,36.2398688029498,42.0400921554799,14,2
15.4888986525828,62.1286381036043,25.8954213327783,-2,3
6.78150990334955,-7.62734626885504,-7.63326059447373,4,1
104.197340517756,41.1964812409133,0.972929420449951,2,2
264.938683860353,57.9248923482373,22.4045341437921,20,1
135.931742840274,75.2159165567718,39.1852235498422,-5,1
-23.0786195006386,-0.675416344311088,7.42860869730977,-5,2
279.569021452491,73.8761461293325,32.3134571439824,16,2
104.37348265576,36.5195563947782,35.2621271310581,1,2
467.01882351911,45.0677038636059,11.4716593273095,7,3
223.351156673138,65.8521940652281,35.4529067098247,11,1
229.791483019087,45.3758513741195,6.43849326518707,19,2
345.283285766447,97.3668985534459,31.0397179545233,19,2
155.797948435636,58.6679900600575,20.9762452873445,3,2
311.146226847635,83.8454446941614,16.3049843152779,20,1
154.386223415512,13.5211260500364,24.2142044399483,17,1
302.027465508909,81.7392572993413,4.26654829996895,19,2
107.809053825254,56.5544382948428,17.2687788568343,-3,2
24.769170845798,20.9061058890074,7.84724737828483,-1,3
176.268763172996,8.43973498791456,45.0159968273226,20,1
1506.52958350963,76.4045382011682,19.7020881077542,16,3
211.575467561833,87.5377396983095,16.0112739670227,4,1
92.6686431561789,47.541736389976,34.6951882826888,-3,1
240.614571254222,33.2204963546246,50.4896301583116,3,3
162.989021521418,11.5843595634215,22.144570095907,18,2
203.11062852865,2.42810894735157,37.7358957388292,17,3
134.22703511128,-6.147268966306,36.1661735219816,19,1
-2.83379331368498,65.9580906038173,7.62492627129977,-2,3
22.2773217005537,3.75483606709167,24.4529601449773,-1,3
32.8361653195765,0.000536164734512568,-5.14074904375084,4,2
126.946787650168,47.9533990938216,7.19369818210145,4,1
267.174891340249,98.6193700111471,1.6480210703721,10,1
75.118678393052,-1.82250221027061,33.6465539882758,8,2
110.237865998341,55.6208902294748,23.9125953375086,-2,1
229.359754796287,47.5541705568321,64.2112855493573,15,1
896.376949802109,33.4032132010907,21.6409779826852,20,3
1306.84731110285,84.7743895766325,34.8153324855885,12,3
259.517013539088,61.7724702716805,13.3397364476771,19,1
229.175012929447,62.9718217998743,2.65114889440588,14,2
207.785994509693,62.3097585164942,4.05357380831645,11,2
287.810440421814,90.5279343924485,36.0876495778325,13,1
51.2343938945322,31.2496228981763,29.7054194667837,-4,1
-46.2723835487543,84.2589805624448,54.7039422789156,-3,3
559.441748007492,28.8709471654147,0.0204014213715986,14,3
281.549663505659,80.6348227919079,34.9163544424342,15,1
267.420061305259,99.5245020044968,-0.621978859458373,9,2
498.242135081923,47.1081715077162,23.1645458172705,7,3
220.006093907913,87.3917152639478,22.7507422778725,4,2
51.9912684974311,9.59947888972238,10.3283530260918,3,2
1733.39587266305,74.187970510684,41.8493114457345,19,3
104.333066429066,37.1933241514489,45.7105393912373,0,2
620.885226748264,32.532382439822,3.81893754646412,14,3
239.177047291979,60.263631476555,17.5343811176059,15,2
152.649896197203,37.74347350467,32.62379938127,9,1
140.346539410122,61.9352220045403,2.58991781189243,2,1
172.601331551316,37.2692949301563,14.8301085312768,13,1
74.4956982375604,17.1573651395738,38.987356500369,3,1
216.799736396833,42.9711416573264,31.1888212966973,16,2
205.83383576844,91.7297583399341,-12.4810891163935,4,1
-72.9395407286582,24.092499485705,30.3379463463102,-5,3
81.1191007300927,1.75469288602471,27.9809890315352,9,1
48.5830179135445,14.9101927317679,15.9292872985188,0,3
137.986291822804,83.9134150696918,7.15727120127846,-5,1
88.9693624951486,4.41655334085226,-14.9385135254541,12,2
402.201685566274,43.1010933429934,14.3214812336626,6,3
881.392962740844,47.4377938453108,22.6927560924545,14,3
144.821455185685,43.7891330104321,-21.1734690551694,10,1
94.4658322116647,-0.199015676043928,27.3962769270092,12,1
320.694844358611,58.9742946019396,2.6463804604741,3,3
204.16179215619,88.3851236337796,14.4450569210547,2,2
437.775292045463,27.4876563088037,37.0101252710747,10,3
105.350140555146,18.5092225717381,39.0824638386625,6,2
58.1062899813644,44.0067105437629,-4.3612692333903,-5,2
641.775909127409,65.6835139147006,-2.75602012763467,7,3
46.4131870362588,41.2125855940394,-7.50543692996855,-5,1
49.6100899977155,25.4734152974561,8.85744703395705,-1,1
24.9660324102908,-4.71974898828194,51.6434908601252,1,1
188.164007786934,79.232913160231,41.8869449169636,1,1
252.705610199,78.615921381861,12.891483905936,13,1
34.9333691907006,8.46675027161837,22.3502621774386,0,2
121.502689197754,69.8284958396107,15.6102916860129,-4,1
223.340495656485,76.7262607370503,16.8635410718847,8,2
76.1001738824582,51.7556348256767,8.69154401148056,-5,1
86.2398597722279,62.2485793288797,-8.64573975828194,-5,1
155.825782099525,44.2287810542621,27.1900588559839,8,1
161.967973820034,26.0393644077703,2.16011577060681,15,2
977.793251514214,90.2847314532846,17.2594564604937,8,3
402.430200661132,82.7598748565651,53.0003996236672,2,3
413.651855689227,48.8826229609549,34.5878751144753,5,3
62.1182678898525,-4.8175146849826,37.3682808914404,7,2
15.4228156065688,-5.41048084618524,9.12484374374325,9,3
268.562624442866,39.2862007021904,4.07280961442505,4,3
186.220714564624,74.162404241506,32.6238593166396,3,1
461.136057034376,43.3195867901668,20.8576680382273,7,3
170.227993915207,31.826094056014,19.2493456745271,13,2
197.614726671361,83.6158064077608,18.1886260679738,3,1
206.679966795254,35.3404505783692,53.3413270762162,16,1
993.3750949778,37.94219115749,18.9592209449122,20,3
155.964522594125,37.8414831496775,-2.2435745843767,11,2
267.49519131332,94.4143357477151,17.8905919098333,10,1
135.156045202687,13.8270550267771,35.347523935791,13,1
183.360112136088,29.2663960787468,32.7276095838635,15,2
176.62106071948,38.2494305656292,10.2514773716842,13,2
1336.57445906638,60.7116899872199,-2.91886259506596,18,3
199.242522212508,37.641928747762,58.5096555557232,13,2
4.67026938714171,-0.362263245042413,-16.4954449013913,1,2
286.503433458999,83.9517983957194,6.84828647660113,16,2
1025.76746644716,84.5228651445359,32.2094330312448,9,3
169.354213948577,11.5887327049859,-20.5613391004575,9,3
453.083485371584,14.2791929421946,42.7755916240886,18,3
239.849470827904,61.1231558676809,25.0585016846035,15,1
193.579001657214,38.5897961817682,37.8601438447818,14,1
